file_path,filename,emotion,emotion_code,actor,gender,intensity,statement,statement_text,repetition,vocal_channel,modality,sample_rate,duration,peak_amplitude,rms_energy,corrupted,silent,clipped,very_short,very_long,issue
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-02-02-02-02-13.wav,03-01-02-02-02-02-13.wav,calm,02,13,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.0363541666666665,0.041290283203125,0.003725194139406085,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-01-13.wav,03-01-03-01-01-01-13.wav,happy,03,13,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.2365625,0.070648193359375,0.006257295608520508,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-02-13.wav,03-01-03-01-01-02-13.wav,happy,03,13,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.2032083333333334,0.0675048828125,0.005752768367528915,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-01-13.wav,03-01-03-01-02-01-13.wav,happy,03,13,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.1364791666666667,0.067626953125,0.005905698519200087,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-02-02-13.wav,03-01-03-01-02-02-13.wav,happy,03,13,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.2032083333333334,0.08355712890625,0.007556034252047539,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-01-13.wav,03-01-03-02-01-01-13.wav,happy,03,13,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.4367708333333336,0.1123046875,0.008844486437737942,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-02-13.wav,03-01-03-02-01-02-13.wav,happy,03,13,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.6036041666666665,0.16180419921875,0.019152920693159103,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-01-13.wav,03-01-03-02-02-01-13.wav,happy,03,13,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.3700208333333332,0.180755615234375,0.02112008072435856,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-02-13.wav,03-01-03-02-02-02-13.wav,happy,03,13,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.3366666666666664,0.173095703125,0.02094646543264389,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-01-13.wav,03-01-04-01-01-01-13.wav,sad,04,13,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.5702291666666666,0.0260009765625,0.0032955212518572807,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-02-13.wav,03-01-04-01-01-02-13.wav,sad,04,13,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.5368541666666666,0.021514892578125,0.0028080628253519535,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-01-13.wav,03-01-04-01-02-01-13.wav,sad,04,13,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.4367708333333336,0.031158447265625,0.0031081782653927803,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-02-13.wav,03-01-04-01-02-02-13.wav,sad,04,13,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.370041666666667,0.0419921875,0.00349835935048759,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-01-13.wav,03-01-04-02-01-01-13.wav,sad,04,13,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.3366666666666664,0.05517578125,0.005708656739443541,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-02-13.wav,03-01-04-02-01-02-13.wav,sad,04,13,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.3032916666666665,0.03460693359375,0.004082509316504002,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-01-13.wav,03-01-04-02-02-01-13.wav,sad,04,13,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.4367708333333336,0.041839599609375,0.004384344909340143,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-02-13.wav,03-01-04-02-02-02-13.wav,sad,04,13,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.2031875,0.02410888671875,0.0032526126597076654,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-01-13.wav,03-01-05-01-01-01-13.wav,angry,05,13,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.4367708333333336,0.089569091796875,0.009022235870361328,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-02-13.wav,03-01-05-01-01-02-13.wav,angry,05,13,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.5368541666666666,0.103179931640625,0.01213937345892191,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-01-13.wav,03-01-05-01-02-01-13.wav,angry,05,13,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.6036041666666665,0.117828369140625,0.011859670281410217,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-02-13.wav,03-01-05-01-02-02-13.wav,angry,05,13,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.3700208333333332,0.14141845703125,0.015105337835848331,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-01-13.wav,03-01-05-02-01-01-13.wav,angry,05,13,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.6703333333333332,0.935943603515625,0.09900470823049545,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-02-13.wav,03-01-05-02-01-02-13.wav,angry,05,13,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,4.2709375,0.523590087890625,0.04965580999851227,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-01-13.wav,03-01-05-02-02-01-13.wav,angry,05,13,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.5702291666666666,0.711151123046875,0.0679958388209343,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-02-02-13.wav,03-01-05-02-02-02-13.wav,angry,05,13,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,4.170833333333333,0.981964111328125,0.15216797590255737,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-01-13.wav,03-01-06-01-01-01-13.wav,fearful,06,13,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.1364791666666667,0.067840576171875,0.005287669599056244,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-02-13.wav,03-01-06-01-01-02-13.wav,fearful,06,13,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.1698333333333335,0.03948974609375,0.003710133722051978,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-01-13.wav,03-01-06-01-02-01-13.wav,fearful,06,13,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.2032083333333334,0.068878173828125,0.007499761879444122,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-02-13.wav,03-01-06-01-02-02-13.wav,fearful,06,13,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.2365625,0.07098388671875,0.007836014032363892,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-01-13.wav,03-01-06-02-01-01-13.wav,fearful,06,13,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.370041666666667,0.062530517578125,0.0057907188311219215,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-02-13.wav,03-01-06-02-01-02-13.wav,fearful,06,13,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.2699375,0.334197998046875,0.030232222750782967,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-01-13.wav,03-01-06-02-02-01-13.wav,fearful,06,13,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.5035,0.23675537109375,0.024656744673848152,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-02-13.wav,03-01-06-02-02-02-13.wav,fearful,06,13,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.2032083333333334,0.0531005859375,0.006550028920173645,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-01-13.wav,03-01-07-01-01-01-13.wav,disgust,07,13,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.136458333333333,0.03192138671875,0.0029833372682332993,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,03-01-07-01-01-02-13.wav,disgust,07,13,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.1698333333333335,0.033172607421875,0.003049785504117608,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-01-13.wav,03-01-07-01-02-01-13.wav,disgust,07,13,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.2699375,0.034454345703125,0.0032911014277487993,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-02-13.wav,03-01-07-01-02-02-13.wav,disgust,07,13,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.2365625,0.041534423828125,0.003684612223878503,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-01-13.wav,03-01-07-02-01-01-13.wav,disgust,07,13,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.403395833333333,0.0980224609375,0.00621012644842267,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-02-13.wav,03-01-07-02-01-02-13.wav,disgust,07,13,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.703708333333333,0.089385986328125,0.007653737440705299,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-01-13.wav,03-01-07-02-02-01-13.wav,disgust,07,13,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.403395833333333,0.035491943359375,0.00353196426294744,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-02-13.wav,03-01-07-02-02-02-13.wav,disgust,07,13,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.4367708333333336,0.04962158203125,0.005374784115701914,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-01-13.wav,03-01-08-01-01-01-13.wav,surprised,08,13,male,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.403395833333333,0.086822509765625,0.011244505643844604,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-02-13.wav,03-01-08-01-01-02-13.wav,surprised,08,13,male,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.136458333333333,0.040802001953125,0.005351030267775059,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-01-13.wav,03-01-08-01-02-01-13.wav,surprised,08,13,male,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.1364791666666667,0.0477294921875,0.005402167793363333,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-02-13.wav,03-01-08-01-02-02-13.wav,surprised,08,13,male,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.036375,0.04864501953125,0.0058785537257790565,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-01-13.wav,03-01-08-02-01-01-13.wav,surprised,08,13,male,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.3366666666666664,0.114227294921875,0.009590215981006622,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-02-13.wav,03-01-08-02-01-02-13.wav,surprised,08,13,male,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.3032916666666665,0.079193115234375,0.0063980622217059135,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-01-13.wav,03-01-08-02-02-01-13.wav,surprised,08,13,male,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.3366666666666664,0.093505859375,0.012647618539631367,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-02-13.wav,03-01-08-02-02-02-13.wav,surprised,08,13,male,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.3032916666666665,0.1363525390625,0.013448333367705345,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14.wav,calm,01,14,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.470125,0.0194091796875,0.002032930264249444,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14.wav,calm,01,14,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.3366666666666664,0.017059326171875,0.0018635158194229007,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14.wav,calm,01,14,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.4701458333333335,0.01959228515625,0.00265172915533185,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14.wav,calm,01,14,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.5702291666666666,0.02264404296875,0.0027383274864405394,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-01-14.wav,03-01-02-01-01-01-14.wav,calm,02,14,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.7370625,0.024810791015625,0.0029541412368416786,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-02-14.wav,03-01-02-01-01-02-14.wav,calm,02,14,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.5702291666666666,0.012542724609375,0.0015906909247860312,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-01-14.wav,03-01-02-01-02-01-14.wav,calm,02,14,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.4034166666666668,0.022369384765625,0.0030410541221499443,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-02-14.wav,03-01-02-01-02-02-14.wav,calm,02,14,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.5035,0.03033447265625,0.0032701180316507816,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-01-14.wav,03-01-02-02-01-01-14.wav,calm,02,14,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.8705208333333334,0.01806640625,0.0011810301803052425,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-02-14.wav,03-01-02-02-01-02-14.wav,calm,02,14,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.9038958333333333,0.011993408203125,0.0013459987239912152,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-01-14.wav,03-01-02-02-02-01-14.wav,calm,02,14,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.7370625,0.01849365234375,0.0017019520746544003,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-02-14.wav,03-01-02-02-02-02-14.wav,calm,02,14,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.7704375,0.01776123046875,0.0023364608641713858,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14.wav,happy,03,14,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.703708333333333,0.193603515625,0.017021052539348602,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14.wav,happy,03,14,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.6703333333333332,0.140625,0.01642529107630253,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14.wav,happy,03,14,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.403395833333333,0.092864990234375,0.011091750115156174,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14.wav,happy,03,14,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.470125,0.091339111328125,0.011622702702879906,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14.wav,happy,03,14,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.7704166666666667,0.53076171875,0.040611959993839264,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14.wav,happy,03,14,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.7370625,0.403411865234375,0.03334834799170494,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14.wav,happy,03,14,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.8371666666666666,0.496063232421875,0.047824982553720474,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14.wav,happy,03,14,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.7370625,0.374420166015625,0.0418337918817997,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14.wav,sad,04,14,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.7370625,0.031951904296875,0.002631954150274396,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14.wav,sad,04,14,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.6036041666666665,0.028961181640625,0.0037159728817641735,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14.wav,sad,04,14,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.6036041666666665,0.025482177734375,0.003058971371501684,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14.wav,sad,04,14,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.536875,0.04010009765625,0.004169984254986048,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14.wav,sad,04,14,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000,3.8705208333333334,0.04937744140625,0.005599491763859987,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14.wav,sad,04,14,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000,3.6703333333333332,0.027679443359375,0.0035177746322005987,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14.wav,sad,04,14,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.6703333333333332,0.0615234375,0.007664494216442108,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14.wav,sad,04,14,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.9039166666666665,0.0955810546875,0.01081185881048441,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14.wav,angry,05,14,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.6035833333333334,0.12835693359375,0.010642072185873985,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14.wav,angry,05,14,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.703708333333333,0.118988037109375,0.011813092045485973,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14.wav,angry,05,14,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.7370625,0.146881103515625,0.014671247452497482,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14.wav,angry,05,14,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.9039166666666665,0.17181396484375,0.01477072387933731,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14.wav,angry,05,14,female,strong,1,Kids are talking by the door,1,speech,audio_only,48000,4.2709375,0.998809814453125,0.0877302959561348,False,False,True,False,False,clipped
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14.wav,angry,05,14,female,strong,1,Kids are talking by the door,2,speech,audio_only,48000,4.371020833333334,0.680450439453125,0.061089783906936646,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14.wav,angry,05,14,female,strong,2,Dogs are sitting by the door,1,speech,audio_only,48000,4.170833333333333,0.8115234375,0.08533748984336853,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14.wav,angry,05,14,female,strong,2,Dogs are sitting by the door,2,speech,audio_only,48000,4.404416666666667,0.77508544921875,0.060788486152887344,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14.wav,fearful,06,14,female,normal,1,Kids are talking by the door,1,speech,audio_only,48000,3.3700208333333332,0.0308837890625,0.00247206911444664,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14.wav,fearful,06,14,female,normal,1,Kids are talking by the door,2,speech,audio_only,48000,3.5702291666666666,0.03076171875,0.0030105600599199533,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14.wav,fearful,06,14,female,normal,2,Dogs are sitting by the door,1,speech,audio_only,48000,3.370041666666667,0.04150390625,0.0038961570244282484,False,False,False,False,False,clean
/Users/devanshbansal/Desktop/ser/dataset/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14.wav,fearful,06,14,female,normal,2,Dogs are sitting by the door,2,speech,audio_only,48000,3.3700208333333332,0.040283203125,0.005302485078573227,False,False,False,False,False,clean
